Village A,Village B,Village C,Village D,Village E
0.0551,0.0551,0.0551,0.0551,0.0551
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0156,0.0156,0.0156,0.0156,0.0156
0.19029,0.19029,0.19029,0.19029,0.19029
0.39729,0.39729,0.39729,0.39729,0.39729
0.49416,0.49416,0.49416,0.49416,0.49416
0.56711,0.56711,0.56711,0.56711,0.56711
0.54504,0.54504,0.54504,0.54504,0.54504
0.73757,0.73757,0.73757,0.73757,0.73757
0.69046,0.69046,0.69046,0.69046,0.69046
0.59382,0.59382,0.59382,0.59382,0.59382
0.44792,0.44792,0.44792,0.44792,0.44792
0.25224,0.25224,0.25224,0.25224,0.25224
0.05751,0.05751,0.05751,0.05751,0.05751
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01745,0.01745,0.01745,0.01745,0.01745
0.19231,0.19231,0.19231,0.19231,0.19231
0.39809,0.39809,0.39809,0.39809,0.39809
0.5604,0.5604,0.5604,0.5604,0.5604
0.67431,0.67431,0.67431,0.67431,0.67431
0.73508,0.73508,0.73508,0.73508,0.73508
0.73735,0.73735,0.73735,0.73735,0.73735
0.68826,0.68826,0.68826,0.68826,0.68826
0.58835,0.58835,0.58835,0.58835,0.58835
0.16129,0.16129,0.16129,0.16129,0.16129
0.20037,0.20037,0.20037,0.20037,0.20037
0.05714,0.05714,0.05714,0.05714,0.05714
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01235,0.01235,0.01235,0.01235,0.01235
0.18558,0.18558,0.18558,0.18558,0.18558
0.38436,0.38436,0.38436,0.38436,0.38436
0.54113,0.54113,0.54113,0.54113,0.54113
0.65155,0.65155,0.65155,0.65155,0.65155
0.68935,0.68935,0.68935,0.68935,0.68935
0.71914,0.71914,0.71914,0.71914,0.71914
0.67694,0.67694,0.67694,0.67694,0.67694
0.57404,0.57404,0.57404,0.57404,0.57404
0.4371,0.4371,0.4371,0.4371,0.4371
0.24556,0.24556,0.24556,0.24556,0.24556
0.05352,0.05352,0.05352,0.05352,0.05352
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02058,0.02058,0.02058,0.02058,0.02058
0.19601,0.19601,0.19601,0.19601,0.19601
0.40274,0.40274,0.40274,0.40274,0.40274
0.56614,0.56614,0.56614,0.56614,0.56614
0.68026,0.68026,0.68026,0.68026,0.68026
0.74276,0.74276,0.74276,0.74276,0.74276
0.74685,0.74685,0.74685,0.74685,0.74685
0.69887,0.69887,0.69887,0.69887,0.69887
0.59669,0.59669,0.59669,0.59669,0.59669
0.44628,0.44628,0.44628,0.44628,0.44628
0.25286,0.25286,0.25286,0.25286,0.25286
0.05879,0.05879,0.05879,0.05879,0.05879
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01865,0.01865,0.01865,0.01865,0.01865
0.19395,0.19395,0.19395,0.19395,0.19395
0.39512,0.39512,0.39512,0.39512,0.39512
0.42771,0.42771,0.42771,0.42771,0.42771
0.64561,0.64561,0.64561,0.64561,0.64561
0.55918,0.55918,0.55918,0.55918,0.55918
0.73861,0.73861,0.73861,0.73861,0.73861
0.69187,0.69187,0.69187,0.69187,0.69187
0.45017,0.45017,0.45017,0.45017,0.45017
0.44545,0.44545,0.44545,0.44545,0.44545
0.25115,0.25115,0.25115,0.25115,0.25115
0.05652,0.05652,0.05652,0.05652,0.05652
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01671,0.01671,0.01671,0.01671,0.01671
0.19127,0.19127,0.19127,0.19127,0.19127
0.40003,0.40003,0.40003,0.40003,0.40003
0.49355,0.49355,0.49355,0.49355,0.49355
0.64666,0.64666,0.64666,0.64666,0.64666
0.28074,0.28074,0.28074,0.28074,0.28074
0.30095,0.30095,0.30095,0.30095,0.30095
0.22017,0.22017,0.22017,0.22017,0.22017
0.12934,0.12934,0.12934,0.12934,0.12934
0.1299,0.1299,0.1299,0.1299,0.1299
0.24352,0.24352,0.24352,0.24352,0.24352
0.04853,0.04853,0.04853,0.04853,0.04853
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00529,0.00529,0.00529,0.00529,0.00529
0.02328,0.02328,0.02328,0.02328,0.02328
0.07928,0.07928,0.07928,0.07928,0.07928
0.32125,0.32125,0.32125,0.32125,0.32125
0.47591,0.47591,0.47591,0.47591,0.47591
0.18429,0.18429,0.18429,0.18429,0.18429
0.19971,0.19971,0.19971,0.19971,0.19971
0.17818,0.17818,0.17818,0.17818,0.17818
0.11169,0.11169,0.11169,0.11169,0.11169
0.08853,0.08853,0.08853,0.08853,0.08853
0.25047,0.25047,0.25047,0.25047,0.25047
0.03109,0.03109,0.03109,0.03109,0.03109
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01567,0.01567,0.01567,0.01567,0.01567
0.20135,0.20135,0.20135,0.20135,0.20135
0.40508,0.40508,0.40508,0.40508,0.40508
0.57129,0.57129,0.57129,0.57129,0.57129
0.68397,0.68397,0.68397,0.68397,0.68397
0.75618,0.75618,0.75618,0.75618,0.75618
0.75692,0.75692,0.75692,0.75692,0.75692
0.70797,0.70797,0.70797,0.70797,0.70797
0.55804,0.55804,0.55804,0.55804,0.55804
0.4361,0.4361,0.4361,0.4361,0.4361
0.24763,0.24763,0.24763,0.24763,0.24763
0.05255,0.05255,0.05255,0.05255,0.05255
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03289,0.03289,0.03289,0.03289,0.03289
0.36979,0.36979,0.36979,0.36979,0.36979
0.57567,0.57567,0.57567,0.57567,0.57567
0.45115,0.45115,0.45115,0.45115,0.45115
0.59119,0.59119,0.59119,0.59119,0.59119
0.35124,0.35124,0.35124,0.35124,0.35124
0.30622,0.30622,0.30622,0.30622,0.30622
0.20708,0.20708,0.20708,0.20708,0.20708
0.15799,0.15799,0.15799,0.15799,0.15799
0.25243,0.25243,0.25243,0.25243,0.25243
0.05432,0.05432,0.05432,0.05432,0.05432
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01979,0.01979,0.01979,0.01979,0.01979
0.1986,0.1986,0.1986,0.1986,0.1986
0.40736,0.40736,0.40736,0.40736,0.40736
0.57755,0.57755,0.57755,0.57755,0.57755
0.69102,0.69102,0.69102,0.69102,0.69102
0.75348,0.75348,0.75348,0.75348,0.75348
0.66623,0.66623,0.66623,0.66623,0.66623
0.47724,0.47724,0.47724,0.47724,0.47724
0.43782,0.43782,0.43782,0.43782,0.43782
0.33308,0.33308,0.33308,0.33308,0.33308
0.25053,0.25053,0.25053,0.25053,0.25053
0.05334,0.05334,0.05334,0.05334,0.05334
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02139,0.02139,0.02139,0.02139,0.02139
0.2015,0.2015,0.2015,0.2015,0.2015
0.41057,0.41057,0.41057,0.41057,0.41057
0.55504,0.55504,0.55504,0.55504,0.55504
0.51438,0.51438,0.51438,0.51438,0.51438
0.635,0.635,0.635,0.635,0.635
0.72751,0.72751,0.72751,0.72751,0.72751
0.70536,0.70536,0.70536,0.70536,0.70536
0.59951,0.59951,0.59951,0.59951,0.59951
0.44528,0.44528,0.44528,0.44528,0.44528
0.24744,0.24744,0.24744,0.24744,0.24744
0.05283,0.05283,0.05283,0.05283,0.05283
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03906,0.03906,0.03906,0.03906,0.03906
0.38107,0.38107,0.38107,0.38107,0.38107
0.41318,0.41318,0.41318,0.41318,0.41318
0.3811,0.3811,0.3811,0.3811,0.3811
0.26519,0.26519,0.26519,0.26519,0.26519
0.40656,0.40656,0.40656,0.40656,0.40656
0.30886,0.30886,0.30886,0.30886,0.30886
0.07712,0.07712,0.07712,0.07712,0.07712
0.21648,0.21648,0.21648,0.21648,0.21648
0.11956,0.11956,0.11956,0.11956,0.11956
0.01843,0.01843,0.01843,0.01843,0.01843
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02465,0.02465,0.02465,0.02465,0.02465
0.20794,0.20794,0.20794,0.20794,0.20794
0.41629,0.41629,0.41629,0.41629,0.41629
0.55529,0.55529,0.55529,0.55529,0.55529
0.33661,0.33661,0.33661,0.33661,0.33661
0.27335,0.27335,0.27335,0.27335,0.27335
0.75076,0.75076,0.75076,0.75076,0.75076
0.69711,0.69711,0.69711,0.69711,0.69711
0.59739,0.59739,0.59739,0.59739,0.59739
0.44486,0.44486,0.44486,0.44486,0.44486
0.20721,0.20721,0.20721,0.20721,0.20721
0.05313,0.05313,0.05313,0.05313,0.05313
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02891,0.02891,0.02891,0.02891,0.02891
0.20856,0.20856,0.20856,0.20856,0.20856
0.41498,0.41498,0.41498,0.41498,0.41498
0.5776,0.5776,0.5776,0.5776,0.5776
0.69161,0.69161,0.69161,0.69161,0.69161
0.31205,0.31205,0.31205,0.31205,0.31205
0.22667,0.22667,0.22667,0.22667,0.22667
0.1015,0.1015,0.1015,0.1015,0.1015
0.15524,0.15524,0.15524,0.15524,0.15524
0.16686,0.16686,0.16686,0.16686,0.16686
0.24411,0.24411,0.24411,0.24411,0.24411
0.00457,0.00457,0.00457,0.00457,0.00457
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00216,0.00216,0.00216,0.00216,0.00216
0.02955,0.02955,0.02955,0.02955,0.02955
0.29165,0.29165,0.29165,0.29165,0.29165
0.31256,0.31256,0.31256,0.31256,0.31256
0.25249,0.25249,0.25249,0.25249,0.25249
0.23471,0.23471,0.23471,0.23471,0.23471
0.44211,0.44211,0.44211,0.44211,0.44211
0.15788,0.15788,0.15788,0.15788,0.15788
0.19716,0.19716,0.19716,0.19716,0.19716
0.00457,0.00457,0.00457,0.00457,0.00457
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00381,0.00381,0.00381,0.00381,0.00381
0.00783,0.00783,0.00783,0.00783,0.00783
0.03038,0.03038,0.03038,0.03038,0.03038
0.11125,0.11125,0.11125,0.11125,0.11125
0.39649,0.39649,0.39649,0.39649,0.39649
0.36462,0.36462,0.36462,0.36462,0.36462
0.28666,0.28666,0.28666,0.28666,0.28666
0.07247,0.07247,0.07247,0.07247,0.07247
0.13247,0.13247,0.13247,0.13247,0.13247
0.15476,0.15476,0.15476,0.15476,0.15476
0.03752,0.03752,0.03752,0.03752,0.03752
0.00381,0.00381,0.00381,0.00381,0.00381
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00627,0.00627,0.00627,0.00627,0.00627
0.08918,0.08918,0.08918,0.08918,0.08918
0.41314,0.41314,0.41314,0.41314,0.41314
0.58261,0.58261,0.58261,0.58261,0.58261
0.70109,0.70109,0.70109,0.70109,0.70109
0.75998,0.75998,0.75998,0.75998,0.75998
0.76345,0.76345,0.76345,0.76345,0.76345
0.71095,0.71095,0.71095,0.71095,0.71095
0.23817,0.23817,0.23817,0.23817,0.23817
0.20575,0.20575,0.20575,0.20575,0.20575
0.24755,0.24755,0.24755,0.24755,0.24755
0.01434,0.01434,0.01434,0.01434,0.01434
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00463,0.00463,0.00463,0.00463,0.00463
0.06984,0.06984,0.06984,0.06984,0.06984
0.41919,0.41919,0.41919,0.41919,0.41919
0.59151,0.59151,0.59151,0.59151,0.59151
0.70853,0.70853,0.70853,0.70853,0.70853
0.7706,0.7706,0.7706,0.7706,0.7706
0.77216,0.77216,0.77216,0.77216,0.77216
0.33186,0.33186,0.33186,0.33186,0.33186
0.23322,0.23322,0.23322,0.23322,0.23322
0.44737,0.44737,0.44737,0.44737,0.44737
0.24424,0.24424,0.24424,0.24424,0.24424
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00217,0.00217,0.00217,0.00217,0.00217
0.17605,0.17605,0.17605,0.17605,0.17605
0.17576,0.17576,0.17576,0.17576,0.17576
0.17252,0.17252,0.17252,0.17252,0.17252
0.49105,0.49105,0.49105,0.49105,0.49105
0.34777,0.34777,0.34777,0.34777,0.34777
0.3298,0.3298,0.3298,0.3298,0.3298
0.15875,0.15875,0.15875,0.15875,0.15875
0.1167,0.1167,0.1167,0.1167,0.1167
0.13241,0.13241,0.13241,0.13241,0.13241
0.00457,0.00457,0.00457,0.00457,0.00457
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01106,0.01106,0.01106,0.01106,0.01106
0.09058,0.09058,0.09058,0.09058,0.09058
0.22056,0.22056,0.22056,0.22056,0.22056
0.01818,0.01818,0.01818,0.01818,0.01818
0.3729,0.3729,0.3729,0.3729,0.3729
0.06455,0.06455,0.06455,0.06455,0.06455
0.20174,0.20174,0.20174,0.20174,0.20174
0.05836,0.05836,0.05836,0.05836,0.05836
0.03018,0.03018,0.03018,0.03018,0.03018
0.1235,0.1235,0.1235,0.1235,0.1235
0.02456,0.02456,0.02456,0.02456,0.02456
0.0094,0.0094,0.0094,0.0094,0.0094
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03663,0.03663,0.03663,0.03663,0.03663
0.22304,0.22304,0.22304,0.22304,0.22304
0.42782,0.42782,0.42782,0.42782,0.42782
0.58891,0.58891,0.58891,0.58891,0.58891
0.58708,0.58708,0.58708,0.58708,0.58708
0.28751,0.28751,0.28751,0.28751,0.28751
0.05113,0.05113,0.05113,0.05113,0.05113
0.70874,0.70874,0.70874,0.70874,0.70874
0.14542,0.14542,0.14542,0.14542,0.14542
0.44218,0.44218,0.44218,0.44218,0.44218
0.24112,0.24112,0.24112,0.24112,0.24112
0.0487,0.0487,0.0487,0.0487,0.0487
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04039,0.04039,0.04039,0.04039,0.04039
0.23611,0.23611,0.23611,0.23611,0.23611
0.44846,0.44846,0.44846,0.44846,0.44846
0.60637,0.60637,0.60637,0.60637,0.60637
0.71205,0.71205,0.71205,0.71205,0.71205
0.7645,0.7645,0.7645,0.7645,0.7645
0.76387,0.76387,0.76387,0.76387,0.76387
0.71282,0.71282,0.71282,0.71282,0.71282
0.61103,0.61103,0.61103,0.61103,0.61103
0.45234,0.45234,0.45234,0.45234,0.45234
0.25267,0.25267,0.25267,0.25267,0.25267
0.05377,0.05377,0.05377,0.05377,0.05377
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0419,0.0419,0.0419,0.0419,0.0419
0.23703,0.23703,0.23703,0.23703,0.23703
0.44237,0.44237,0.44237,0.44237,0.44237
0.59834,0.59834,0.59834,0.59834,0.59834
0.70299,0.70299,0.70299,0.70299,0.70299
0.75459,0.75459,0.75459,0.75459,0.75459
0.74166,0.74166,0.74166,0.74166,0.74166
0.6968,0.6968,0.6968,0.6968,0.6968
0.59246,0.59246,0.59246,0.59246,0.59246
0.43712,0.43712,0.43712,0.43712,0.43712
0.23821,0.23821,0.23821,0.23821,0.23821
0.04863,0.04863,0.04863,0.04863,0.04863
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03982,0.03982,0.03982,0.03982,0.03982
0.23332,0.23332,0.23332,0.23332,0.23332
0.44038,0.44038,0.44038,0.44038,0.44038
0.60049,0.60049,0.60049,0.60049,0.60049
0.70796,0.70796,0.70796,0.70796,0.70796
0.76247,0.76247,0.76247,0.76247,0.76247
0.75747,0.75747,0.75747,0.75747,0.75747
0.70432,0.70432,0.70432,0.70432,0.70432
0.60029,0.60029,0.60029,0.60029,0.60029
0.44498,0.44498,0.44498,0.44498,0.44498
0.24521,0.24521,0.24521,0.24521,0.24521
0.05025,0.05025,0.05025,0.05025,0.05025
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04225,0.04225,0.04225,0.04225,0.04225
0.23475,0.23475,0.23475,0.23475,0.23475
0.44079,0.44079,0.44079,0.44079,0.44079
0.60091,0.60091,0.60091,0.60091,0.60091
0.71244,0.71244,0.71244,0.71244,0.71244
0.76924,0.76924,0.76924,0.76924,0.76924
0.77081,0.77081,0.77081,0.77081,0.77081
0.71921,0.71921,0.71921,0.71921,0.71921
0.61239,0.61239,0.61239,0.61239,0.61239
0.45217,0.45217,0.45217,0.45217,0.45217
0.2475,0.2475,0.2475,0.2475,0.2475
0.05032,0.05032,0.05032,0.05032,0.05032
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01683,0.01683,0.01683,0.01683,0.01683
0.23715,0.23715,0.23715,0.23715,0.23715
0.44642,0.44642,0.44642,0.44642,0.44642
0.39684,0.39684,0.39684,0.39684,0.39684
0.7239,0.7239,0.7239,0.7239,0.7239
0.45413,0.45413,0.45413,0.45413,0.45413
0.56996,0.56996,0.56996,0.56996,0.56996
0.26781,0.26781,0.26781,0.26781,0.26781
0.22494,0.22494,0.22494,0.22494,0.22494
0.20892,0.20892,0.20892,0.20892,0.20892
0.14393,0.14393,0.14393,0.14393,0.14393
0.02814,0.02814,0.02814,0.02814,0.02814
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01936,0.01936,0.01936,0.01936,0.01936
0.24139,0.24139,0.24139,0.24139,0.24139
0.27565,0.27565,0.27565,0.27565,0.27565
0.15803,0.15803,0.15803,0.15803,0.15803
0.71616,0.71616,0.71616,0.71616,0.71616
0.76849,0.76849,0.76849,0.76849,0.76849
0.46569,0.46569,0.46569,0.46569,0.46569
0.71629,0.71629,0.71629,0.71629,0.71629
0.60666,0.60666,0.60666,0.60666,0.60666
0.44701,0.44701,0.44701,0.44701,0.44701
0.13163,0.13163,0.13163,0.13163,0.13163
0.02817,0.02817,0.02817,0.02817,0.02817
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04508,0.04508,0.04508,0.04508,0.04508
0.01112,0.01112,0.01112,0.01112,0.01112
0.06083,0.06083,0.06083,0.06083,0.06083
0.10072,0.10072,0.10072,0.10072,0.10072
0.24383,0.24383,0.24383,0.24383,0.24383
0.15823,0.15823,0.15823,0.15823,0.15823
0.23772,0.23772,0.23772,0.23772,0.23772
0.71359,0.71359,0.71359,0.71359,0.71359
0.21846,0.21846,0.21846,0.21846,0.21846
0.43741,0.43741,0.43741,0.43741,0.43741
0.23597,0.23597,0.23597,0.23597,0.23597
0.00945,0.00945,0.00945,0.00945,0.00945
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04514,0.04514,0.04514,0.04514,0.04514
0.23849,0.23849,0.23849,0.23849,0.23849
0.4441,0.4441,0.4441,0.4441,0.4441
0.60063,0.60063,0.60063,0.60063,0.60063
0.52837,0.52837,0.52837,0.52837,0.52837
0.59382,0.59382,0.59382,0.59382,0.59382
0.63206,0.63206,0.63206,0.63206,0.63206
0.70173,0.70173,0.70173,0.70173,0.70173
0.5938,0.5938,0.5938,0.5938,0.5938
0.04326,0.04326,0.04326,0.04326,0.04326
0.21175,0.21175,0.21175,0.21175,0.21175
0.04678,0.04678,0.04678,0.04678,0.04678
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04441,0.04441,0.04441,0.04441,0.04441
0.01832,0.01832,0.01832,0.01832,0.01832
0.36946,0.36946,0.36946,0.36946,0.36946
0.38925,0.38925,0.38925,0.38925,0.38925
0.6067,0.6067,0.6067,0.6067,0.6067
0.76454,0.76454,0.76454,0.76454,0.76454
0.76485,0.76485,0.76485,0.76485,0.76485
0.41156,0.41156,0.41156,0.41156,0.41156
0.25588,0.25588,0.25588,0.25588,0.25588
0.43797,0.43797,0.43797,0.43797,0.43797
0.23457,0.23457,0.23457,0.23457,0.23457
0.01268,0.01268,0.01268,0.01268,0.01268
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04536,0.04536,0.04536,0.04536,0.04536
0.23727,0.23727,0.23727,0.23727,0.23727
0.44415,0.44415,0.44415,0.44415,0.44415
0.37631,0.37631,0.37631,0.37631,0.37631
0.46345,0.46345,0.46345,0.46345,0.46345
0.45167,0.45167,0.45167,0.45167,0.45167
0.45039,0.45039,0.45039,0.45039,0.45039
0.3865,0.3865,0.3865,0.3865,0.3865
0.25901,0.25901,0.25901,0.25901,0.25901
0.26818,0.26818,0.26818,0.26818,0.26818
0.08781,0.08781,0.08781,0.08781,0.08781
0.01677,0.01677,0.01677,0.01677,0.01677
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01114,0.01114,0.01114,0.01114,0.01114
0.0578,0.0578,0.0578,0.0578,0.0578
0.10079,0.10079,0.10079,0.10079,0.10079
0.24843,0.24843,0.24843,0.24843,0.24843
0.2747,0.2747,0.2747,0.2747,0.2747
0.32204,0.32204,0.32204,0.32204,0.32204
0.24807,0.24807,0.24807,0.24807,0.24807
0.36732,0.36732,0.36732,0.36732,0.36732
0.37267,0.37267,0.37267,0.37267,0.37267
0.19617,0.19617,0.19617,0.19617,0.19617
0.10863,0.10863,0.10863,0.10863,0.10863
0.02168,0.02168,0.02168,0.02168,0.02168
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.05097,0.05097,0.05097,0.05097,0.05097
0.25524,0.25524,0.25524,0.25524,0.25524
0.46882,0.46882,0.46882,0.46882,0.46882
0.29392,0.29392,0.29392,0.29392,0.29392
0.33633,0.33633,0.33633,0.33633,0.33633
0.80615,0.80615,0.80615,0.80615,0.80615
0.79363,0.79363,0.79363,0.79363,0.79363
0.7379,0.7379,0.7379,0.7379,0.7379
0.62741,0.62741,0.62741,0.62741,0.62741
0.45788,0.45788,0.45788,0.45788,0.45788
0.24942,0.24942,0.24942,0.24942,0.24942
0.04946,0.04946,0.04946,0.04946,0.04946
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.05338,0.05338,0.05338,0.05338,0.05338
0.26332,0.26332,0.26332,0.26332,0.26332
